,alt,src,species_code
3317,Muscovy Duck (Domestic type),595634481,musduc
3318,Muscovy Duck,189995421,musduc
3319,Muscovy Duck (Domestic type),128876311,musduc
3320,Muscovy Duck (Domestic type),50070491,musduc
3321,Muscovy Duck (Domestic type),40813881,musduc
3322,Muscovy Duck,213417301,musduc
3323,Muscovy Duck (Domestic type),521292731,musduc
3324,Muscovy Duck (Domestic type),403611241,musduc
3325,Muscovy Duck,611172702,musduc
3326,Muscovy Duck (Domestic type),426331311,musduc
3327,Muscovy Duck (Domestic type),405774391,musduc
3328,Muscovy Duck (Domestic type),170289671,musduc
3329,Muscovy Duck (Domestic type),170289661,musduc
3330,Muscovy Duck,204580681,musduc
3331,Muscovy Duck (Domestic type),118289991,musduc
3332,Muscovy Duck,146623021,musduc
3333,Muscovy Duck,113600361,musduc
3334,Muscovy Duck,205966281,musduc
3335,Muscovy Duck,272175591,musduc
3336,Muscovy Duck (Domestic type),87424451,musduc
3337,Muscovy Duck (Domestic type),215423401,musduc
3338,Muscovy Duck (Domestic type),133646211,musduc
3339,Muscovy Duck,525660891,musduc
3340,Muscovy Duck (Domestic type),521325581,musduc
3341,Muscovy Duck (Domestic type),521498841,musduc
3342,Muscovy Duck (Domestic type),440414431,musduc
3343,Muscovy Duck (Domestic type),591419531,musduc
3344,Muscovy Duck (Domestic type),436358861,musduc
3345,Green Pygmy-Goose,117476591,grnpyg1
3346,Green Pygmy-Goose,109524901,grnpyg1
3347,Green Pygmy-Goose,445683261,grnpyg1
3348,Green Pygmy-Goose,346814071,grnpyg1
3349,Green Pygmy-Goose,361612961,grnpyg1
3350,Green Pygmy-Goose,509137171,grnpyg1
3351,Green Pygmy-Goose,123678121,grnpyg1
3352,Green Pygmy-Goose,108703961,grnpyg1
3353,Green Pygmy-Goose,590567131,grnpyg1
3354,Green Pygmy-Goose,108703941,grnpyg1
3355,Green Pygmy-Goose,204339531,grnpyg1
3356,Green Pygmy-Goose,67258081,grnpyg1
3357,Green Pygmy-Goose,445683271,grnpyg1
3358,Green Pygmy-Goose,83012981,grnpyg1
3359,Green Pygmy-Goose,101905031,grnpyg1
3360,Green Pygmy-Goose,493699241,grnpyg1
3361,Green Pygmy-Goose,108706091,grnpyg1
3362,Green Pygmy-Goose,49465371,grnpyg1
3363,Green Pygmy-Goose,51297021,grnpyg1
3364,Green Pygmy-Goose,101904971,grnpyg1
3365,Green Pygmy-Goose,137284291,grnpyg1
3366,Green Pygmy-Goose,206118221,grnpyg1
3367,Green Pygmy-Goose,204339541,grnpyg1
3368,Green Pygmy-Goose,206167751,grnpyg1
3369,Green Pygmy-Goose,206133851,grnpyg1
3370,Green Pygmy-Goose,205114331,grnpyg1
3371,Green Pygmy-Goose,604763481,grnpyg1
3372,Green Pygmy-Goose,492511381,grnpyg1
3373,Green Pygmy-Goose,492511371,grnpyg1
3374,Green Pygmy-Goose,475599831,grnpyg1
3375,Cotton Pygmy-Goose,341875931,copgoo1
3376,Cotton Pygmy-Goose,315616781,copgoo1
3377,Cotton Pygmy-Goose,207878421,copgoo1
3378,Cotton Pygmy-Goose,170683051,copgoo1
3379,Cotton Pygmy-Goose,478636781,copgoo1
3380,Cotton Pygmy-Goose,278238971,copgoo1
3381,Cotton Pygmy-Goose,140956231,copgoo1
3382,Cotton Pygmy-Goose,169508341,copgoo1
3383,Cotton Pygmy-Goose,117838901,copgoo1
3384,Cotton Pygmy-Goose,169508331,copgoo1
3385,Cotton Pygmy-Goose,141132091,copgoo1
3386,Cotton Pygmy-Goose,306304161,copgoo1
3387,Cotton Pygmy-Goose,111962861,copgoo1
3388,Cotton Pygmy-Goose,361612771,copgoo1
3389,Cotton Pygmy-Goose,293266221,copgoo1
3390,Cotton Pygmy-Goose,411139571,copgoo1
3391,Cotton Pygmy-Goose,111962981,copgoo1
3392,Cotton Pygmy-Goose,194438921,copgoo1
3393,Cotton Pygmy-Goose,138224401,copgoo1
3394,Cotton Pygmy-Goose,290917431,copgoo1
3395,Cotton Pygmy-Goose,205141441,copgoo1
3396,Cotton Pygmy-Goose,706832,copgoo1
3397,Cotton Pygmy-Goose,253330651,copgoo1
3398,Cotton Pygmy-Goose,293266371,copgoo1
3399,Cotton Pygmy-Goose,170683061,copgoo1
3400,Cotton Pygmy-Goose,412184701,copgoo1
3401,Cotton Pygmy-Goose,428163071,copgoo1
3402,Cotton Pygmy-Goose,579896051,copgoo1
3403,Cotton Pygmy-Goose,551292171,copgoo1
3404,Cotton Pygmy-Goose,462944371,copgoo1
3405,African Pygmy-Goose,21635671,afrpyg1
3406,African Pygmy-Goose,21635661,afrpyg1
3407,African Pygmy-Goose,21635681,afrpyg1
3408,African Pygmy-Goose,585848791,afrpyg1
3409,African Pygmy-Goose,57156311,afrpyg1
3410,African Pygmy-Goose,56984681,afrpyg1
3411,African Pygmy-Goose,385034411,afrpyg1
3412,African Pygmy-Goose,97447361,afrpyg1
3413,African Pygmy-Goose,108925931,afrpyg1
3414,African Pygmy-Goose,204864281,afrpyg1
3415,African Pygmy-Goose,205972171,afrpyg1
3416,African Pygmy-Goose,177092621,afrpyg1
3417,African Pygmy-Goose,205972161,afrpyg1
3418,African Pygmy-Goose,204753881,afrpyg1
3419,African Pygmy-Goose,204753871,afrpyg1
3420,African Pygmy-Goose,204212071,afrpyg1
3421,African Pygmy-Goose,549586991,afrpyg1
3422,African Pygmy-Goose,33869391,afrpyg1
3423,African Pygmy-Goose,133007681,afrpyg1
3424,African Pygmy-Goose,89269251,afrpyg1
3425,African Pygmy-Goose,199715411,afrpyg1
3426,African Pygmy-Goose,204584411,afrpyg1
3427,African Pygmy-Goose,38444371,afrpyg1
3428,African Pygmy-Goose,152096031,afrpyg1
3429,African Pygmy-Goose,140116451,afrpyg1
3430,African Pygmy-Goose,33868471,afrpyg1
3431,African Pygmy-Goose,585848881,afrpyg1
3432,African Pygmy-Goose,574409731,afrpyg1
3433,African Pygmy-Goose,206159141,afrpyg1
3434,African Pygmy-Goose,206151261,afrpyg1
3435,Ringed Teal,109525561,rintea1
3436,Ringed Teal,85882591,rintea1
3437,Ringed Teal,204858641,rintea1
3438,Ringed Teal,73830311,rintea1
3439,Ringed Teal,278280761,rintea1
3440,Ringed Teal,100981011,rintea1
3441,Ringed Teal,82805461,rintea1
3442,Ringed Teal,204858631,rintea1
3443,Ringed Teal,506574091,rintea1
3444,Ringed Teal,611799223,rintea1
3445,Ringed Teal,74415161,rintea1
3446,Ringed Teal,612038876,rintea1
3447,Ringed Teal,589733011,rintea1
3448,Ringed Teal,71780831,rintea1
3449,Ringed Teal,397883461,rintea1
3450,Ringed Teal,181116931,rintea1
3451,Ringed Teal,47636291,rintea1
3452,Ringed Teal,65894311,rintea1
3453,Ringed Teal,71780811,rintea1
3454,Ringed Teal,577301121,rintea1
3455,Ringed Teal,611777305,rintea1
3456,Ringed Teal,388050561,rintea1
3457,Ringed Teal,177876921,rintea1
3458,Ringed Teal,69258571,rintea1
3459,Ringed Teal,205181281,rintea1
3460,Ringed Teal,213809031,rintea1
3461,Ringed Teal,613602137,rintea1
3462,Ringed Teal,612820292,rintea1
3463,Ringed Teal,577374441,rintea1
3464,Ringed Teal,533648431,rintea1
3465,Wood Duck,421340531,wooduc
3466,Wood Duck,218407651,wooduc
3467,Wood Duck,310017821,wooduc
3468,Wood Duck,35998481,wooduc
3469,Wood Duck,222818781,wooduc
3470,Wood Duck,97206591,wooduc
3471,Wood Duck,27965221,wooduc
3472,Wood Duck,223916061,wooduc
3473,Wood Duck,77474981,wooduc
3474,Wood Duck,136554821,wooduc
3475,Wood Duck,427212411,wooduc
3476,Wood Duck,559681091,wooduc
3477,Wood Duck,192036821,wooduc
3478,Wood Duck,519078281,wooduc
3479,Wood Duck,215069981,wooduc
3480,Wood Duck,217394791,wooduc
3481,Wood Duck,217394741,wooduc
3482,Wood Duck,313564331,wooduc
3483,Wood Duck,77474951,wooduc
3484,Wood Duck,444986411,wooduc
3485,Wood Duck,325864261,wooduc
3486,Wood Duck,523472231,wooduc
3487,Wood Duck,427688661,wooduc
3488,Wood Duck,523032941,wooduc
3489,Wood Duck,435723331,wooduc
3490,Wood Duck,217394701,wooduc
3491,Wood Duck,217394711,wooduc
3492,Wood Duck,190335171,wooduc
3493,Wood Duck,313564351,wooduc
3494,Wood Duck,217394761,wooduc
3495,Mandarin Duck,394779011,manduc
3496,Mandarin Duck,197152441,manduc
3497,Mandarin Duck,250714841,manduc
3498,Mandarin Duck,81590411,manduc
3499,Mandarin Duck,436563701,manduc
3500,Mandarin Duck,250714911,manduc
3501,Mandarin Duck,52657521,manduc
3502,Mandarin Duck,419365401,manduc
3503,Mandarin Duck,112740081,manduc
3504,Mandarin Duck,537560191,manduc
3505,Mandarin Duck,423462351,manduc
3506,Mandarin Duck,87138011,manduc
3507,Mandarin Duck,406991921,manduc
3508,Mandarin Duck,25706801,manduc
3509,Mandarin Duck,406992391,manduc
3510,Mandarin Duck,189718411,manduc
3511,Mandarin Duck,441713171,manduc
3512,Mandarin Duck,538995471,manduc
3513,Mandarin Duck,137380941,manduc
3514,Mandarin Duck,538995641,manduc
3515,Mandarin Duck,309986451,manduc
3516,Mandarin Duck,508849261,manduc
3517,Mandarin Duck,86109371,manduc
3518,Mandarin Duck,413179961,manduc
3519,Mandarin Duck,609005716,manduc
3520,Mandarin Duck,21306521,manduc
3521,Mandarin Duck,613861376,manduc
3522,Mandarin Duck,538995581,manduc
3523,Mandarin Duck,507983731,manduc
3524,Mandarin Duck,386522601,manduc
3525,Maned Duck,168534831,manduc1
3526,Maned Duck,168134211,manduc1
3527,Maned Duck,442941041,manduc1
3528,Maned Duck,84104261,manduc1
3529,Maned Duck,122232911,manduc1
3530,Maned Duck,480140721,manduc1
3531,Maned Duck,167647421,manduc1
3532,Maned Duck,50526051,manduc1
3533,Maned Duck,186956811,manduc1
3534,Maned Duck,437241231,manduc1
3535,Maned Duck,84104251,manduc1
3536,Maned Duck,371032541,manduc1
3537,Maned Duck,480421321,manduc1
3538,Maned Duck,525774451,manduc1
3539,Maned Duck,266984561,manduc1
3540,Maned Duck,167387561,manduc1
3541,Maned Duck,158199321,manduc1
3542,Maned Duck,170462521,manduc1
3543,Maned Duck,215727491,manduc1
3544,Maned Duck,84104361,manduc1
3545,Maned Duck,90549861,manduc1
3546,Maned Duck,224319091,manduc1
3547,Maned Duck,167895291,manduc1
3548,Maned Duck,103747611,manduc1
3549,Maned Duck,611443063,manduc1
3550,Maned Duck,575776241,manduc1
3551,Maned Duck,393150821,manduc1
3552,Maned Duck,31837701,manduc1
3553,Maned Duck,611930924,manduc1
3554,Maned Duck,202391961,manduc1
3555,Brazilian Teal,47321541,bratea1
3556,Brazilian Teal,204580541,bratea1
3557,Brazilian Teal,285131101,bratea1
3558,Brazilian Teal,191625141,bratea1
3559,Brazilian Teal,171696291,bratea1
3560,Brazilian Teal,204580531,bratea1
3561,Brazilian Teal,522362541,bratea1
3562,Brazilian Teal,194900591,bratea1
3563,Brazilian Teal,595854271,bratea1
3564,Brazilian Teal,208713431,bratea1
3565,Brazilian Teal,77538281,bratea1
3566,Brazilian Teal,75373721,bratea1
3567,Brazilian Teal,310500191,bratea1
3568,Brazilian Teal,609966256,bratea1
3569,Brazilian Teal,502497961,bratea1
3570,Brazilian Teal,199725381,bratea1
3571,Brazilian Teal,171344481,bratea1
3572,Brazilian Teal,502497901,bratea1
3573,Brazilian Teal,376725661,bratea1
3574,Brazilian Teal,370243841,bratea1
3575,Brazilian Teal,171344581,bratea1
3576,Brazilian Teal,171344521,bratea1
3577,Brazilian Teal,481474781,bratea1
3578,Brazilian Teal,257423481,bratea1
3579,Brazilian Teal,225174061,bratea1
3580,Brazilian Teal,199725321,bratea1
3581,Brazilian Teal,317289341,bratea1
3582,Brazilian Teal,161039431,bratea1
3583,Brazilian Teal,131555671,bratea1
3584,Brazilian Teal,75865131,bratea1
3585,Blue Duck,609730586,bluduc1
3586,Blue Duck,113281291,bluduc1
3587,Blue Duck,454721591,bluduc1
3588,Blue Duck,116083401,bluduc1
3589,Blue Duck,45397501,bluduc1
3590,Blue Duck,116083441,bluduc1
3591,Blue Duck,392872571,bluduc1
3592,Blue Duck,178885751,bluduc1
3593,Blue Duck,116083091,bluduc1
3594,Blue Duck,609736184,bluduc1
3595,Blue Duck,609730584,bluduc1
3596,Blue Duck,116083541,bluduc1
3597,Blue Duck,192566201,bluduc1
3598,Blue Duck,609736187,bluduc1
3599,Blue Duck,116083111,bluduc1
3600,Blue Duck,609730589,bluduc1
3601,Blue Duck,609730588,bluduc1
3602,Blue Duck,609730587,bluduc1
3603,Blue Duck,24972761,bluduc1
3604,Blue Duck,116084221,bluduc1
3605,Blue Duck,609736192,bluduc1
3606,Blue Duck,609736181,bluduc1
3607,Blue Duck,55259291,bluduc1
3608,Blue Duck,454721581,bluduc1
3609,Blue Duck,609736191,bluduc1
3610,Blue Duck,609736193,bluduc1
3611,Blue Duck,613434210,bluduc1
3612,Blue Duck,609025812,bluduc1
3613,Blue Duck,314439501,bluduc1
3614,Blue Duck,392872531,bluduc1
3615,Torrent Duck,277636691,torduc1
3616,Torrent Duck,73865301,torduc1
3617,Torrent Duck,165874651,torduc1
3618,Torrent Duck,613060370,torduc1
3619,Torrent Duck,42592661,torduc1
3620,Torrent Duck,426476571,torduc1
3621,Torrent Duck,70040191,torduc1
3622,Torrent Duck,114890341,torduc1
3623,Torrent Duck,421158471,torduc1
3624,Torrent Duck,372631301,torduc1
3625,Torrent Duck,406165381,torduc1
3626,Torrent Duck,545065301,torduc1
3627,Torrent Duck,41503431,torduc1
3628,Torrent Duck,613060369,torduc1
3629,Torrent Duck,277636451,torduc1
3630,Torrent Duck,613060371,torduc1
3631,Torrent Duck,105363801,torduc1
3632,Torrent Duck,58166721,torduc1
3633,Torrent Duck,33836201,torduc1
3634,Torrent Duck,381980051,torduc1
3635,Torrent Duck,223110621,torduc1
3636,Torrent Duck,33836231,torduc1
3637,Torrent Duck,319979271,torduc1
3638,Torrent Duck,418022661,torduc1
3639,Torrent Duck,610629677,torduc1
3640,Torrent Duck,569348451,torduc1
3641,Torrent Duck,42592701,torduc1
3642,Torrent Duck,42592631,torduc1
3643,Torrent Duck,58166631,torduc1
3644,Torrent Duck,336160221,torduc1
3645,Salvadori's Teal,187403771,saltea1
3646,Salvadori's Teal,187403601,saltea1
3647,Salvadori's Teal,187403271,saltea1
3648,Salvadori's Teal,47128011,saltea1
3649,Salvadori's Teal,205911331,saltea1
3650,Salvadori's Teal,473634421,saltea1
3651,Salvadori's Teal,206148191,saltea1
3652,Salvadori's Teal,205075361,saltea1
3653,Salvadori's Teal,250809891,saltea1
3654,Salvadori's Teal,205374531,saltea1
3655,Salvadori's Teal,47128021,saltea1
3656,Salvadori's Teal,589361741,saltea1
3657,Salvadori's Teal,250810021,saltea1
3658,Salvadori's Teal,250759781,saltea1
3659,Salvadori's Teal,481775531,saltea1
3660,Salvadori's Teal,145881591,saltea1
3661,Salvadori's Teal,205775771,saltea1
3662,Salvadori's Teal,204247391,saltea1
3663,Salvadori's Teal,228961501,saltea1
3664,Salvadori's Teal,528704671,saltea1
3665,Salvadori's Teal,515473571,saltea1
3666,Salvadori's Teal,473688591,saltea1
3667,Salvadori's Teal,473688501,saltea1
3668,Salvadori's Teal,473688431,saltea1
3669,Salvadori's Teal,393913361,saltea1
3670,Salvadori's Teal,303141871,saltea1
3671,Salvadori's Teal,250810461,saltea1
3672,Salvadori's Teal,250810161,saltea1
3673,Salvadori's Teal,250810111,saltea1
3674,Salvadori's Teal,250809991,saltea1
3675,Baikal Teal,612331896,baitea
3676,Baikal Teal,511700291,baitea
3677,Baikal Teal,612331895,baitea
3678,Baikal Teal,608814851,baitea
3679,Baikal Teal,245258841,baitea
3680,Baikal Teal,186122561,baitea
3681,Baikal Teal,210914291,baitea
3682,Baikal Teal,612113639,baitea
3683,Baikal Teal,62994191,baitea
3684,Baikal Teal,484290861,baitea
3685,Baikal Teal,186122551,baitea
3686,Baikal Teal,139574411,baitea
3687,Baikal Teal,612113652,baitea
3688,Baikal Teal,245258751,baitea
3689,Baikal Teal,556466301,baitea
3690,Baikal Teal,610419428,baitea
3691,Baikal Teal,125509191,baitea
3692,Baikal Teal,608814852,baitea
3693,Baikal Teal,610314355,baitea
3694,Baikal Teal,82086491,baitea
3695,Baikal Teal,452637591,baitea
3696,Baikal Teal,612113630,baitea
3697,Baikal Teal,511700171,baitea
3698,Baikal Teal,308371881,baitea
3699,Baikal Teal,610419429,baitea
3700,Baikal Teal,66432791,baitea
3701,Baikal Teal,530082941,baitea
3702,Baikal Teal,409491811,baitea
3703,Baikal Teal,50286201,baitea
3704,Baikal Teal,139456921,baitea
3705,Garganey,427990901,gargan
3706,Garganey,204612391,gargan
3707,Garganey,40154061,gargan
3708,Garganey,219874201,gargan
3709,Garganey,573469031,gargan
3710,Garganey,415903451,gargan
3711,Garganey,40154071,gargan
3712,Garganey,219873591,gargan
3713,Garganey,458496721,gargan
3714,Garganey,65224041,gargan
3715,Garganey,557190791,gargan
3716,Garganey,220973671,gargan
3717,Garganey,610109767,gargan
3718,Garganey,77049931,gargan
3719,Garganey,204554771,gargan
3720,Garganey,204612361,gargan
3721,Garganey,147199791,gargan
3722,Garganey,455681051,gargan
3723,Garganey,502861401,gargan
3724,Garganey,610328468,gargan
3725,Garganey,319118951,gargan
3726,Garganey,458497321,gargan
3727,Garganey,566947601,gargan
3728,Garganey,204585891,gargan
3729,Garganey,415903441,gargan
3730,Garganey,599378601,gargan
3731,Garganey,610314437,gargan
3732,Garganey,428521581,gargan
3733,Garganey,455169871,gargan
3734,Garganey,55481081,gargan
3735,Blue-billed Teal,107411111,hottea1
3736,Blue-billed Teal,196657211,hottea1
3737,Blue-billed Teal,609278183,hottea1
3738,Blue-billed Teal,196657201,hottea1
3739,Blue-billed Teal,495074821,hottea1
3740,Blue-billed Teal,540971791,hottea1
3741,Blue-billed Teal,204311341,hottea1
3742,Blue-billed Teal,70683551,hottea1
3743,Blue-billed Teal,609278182,hottea1
3744,Blue-billed Teal,48255731,hottea1
3745,Blue-billed Teal,564796441,hottea1
3746,Blue-billed Teal,205995651,hottea1
3747,Blue-billed Teal,127505891,hottea1
3748,Blue-billed Teal,540971021,hottea1
3749,Blue-billed Teal,612781951,hottea1
3750,Blue-billed Teal,204931901,hottea1
3751,Blue-billed Teal,204347501,hottea1
3752,Blue-billed Teal,204294651,hottea1
3753,Blue-billed Teal,56255101,hottea1
3754,Blue-billed Teal,205995661,hottea1
3755,Blue-billed Teal,506868581,hottea1
3756,Blue-billed Teal,431377771,hottea1
3757,Blue-billed Teal,47420431,hottea1
3758,Blue-billed Teal,206077441,hottea1
3759,Blue-billed Teal,497820811,hottea1
3760,Blue-billed Teal,385057101,hottea1
3761,Blue-billed Teal,46519091,hottea1
3762,Blue-billed Teal,108429201,hottea1
3763,Blue-billed Teal,609278180,hottea1
3764,Blue-billed Teal,564796461,hottea1
3765,Silver Teal,138053711,siltea1
3766,Silver Teal,353149821,siltea1
3767,Silver Teal,456388621,siltea1
3768,Silver Teal,121618401,siltea1
3769,Silver Teal,53051921,siltea1
3770,Silver Teal,604537591,siltea1
3771,Silver Teal,320663011,siltea1
3772,Silver Teal,175770391,siltea1
3773,Silver Teal,204575441,siltea1
3774,Silver Teal,613084159,siltea1
3775,Silver Teal,605435891,siltea1
3776,Silver Teal,105370081,siltea1
3777,Silver Teal,486308331,siltea1
3778,Silver Teal,361849481,siltea1
3779,Silver Teal,176188121,siltea1
3780,Silver Teal,133827841,siltea1
3781,Silver Teal,105233321,siltea1
3782,Silver Teal,492575151,siltea1
3783,Silver Teal,610822584,siltea1
3784,Silver Teal,205504891,siltea1
3785,Silver Teal,252312291,siltea1
3786,Silver Teal,223123271,siltea1
3787,Silver Teal,122435931,siltea1
3788,Silver Teal,104493231,siltea1
3789,Silver Teal,613120845,siltea1
3790,Silver Teal,289382701,siltea1
3791,Silver Teal,205826491,siltea1
3792,Silver Teal,89322101,siltea1
3793,Silver Teal,87244001,siltea1
3794,Silver Teal,66072021,siltea1
3795,Puna Teal,31677031,puntea1
3796,Puna Teal,20093241,puntea1
3797,Puna Teal,427963421,puntea1
3798,Puna Teal,20093221,puntea1
3799,Puna Teal,126507131,puntea1
3800,Puna Teal,50953951,puntea1
3801,Puna Teal,77029511,puntea1
3802,Puna Teal,169564941,puntea1
3803,Puna Teal,523329971,puntea1
3804,Puna Teal,50953431,puntea1
3805,Puna Teal,609921367,puntea1
3806,Puna Teal,205635501,puntea1
3807,Puna Teal,608233511,puntea1
3808,Puna Teal,66806341,puntea1
3809,Puna Teal,169564951,puntea1
3810,Puna Teal,609921366,puntea1
3811,Puna Teal,565851611,puntea1
3812,Puna Teal,565851571,puntea1
3813,Puna Teal,402129321,puntea1
3814,Puna Teal,380811791,puntea1
3815,Puna Teal,321552331,puntea1
3816,Puna Teal,205828821,puntea1
3817,Puna Teal,387463271,puntea1
3818,Puna Teal,20093231,puntea1
3819,Puna Teal,109586671,puntea1
3820,Puna Teal,380811881,puntea1
3821,Puna Teal,205798491,puntea1
3822,Puna Teal,72636141,puntea1
3823,Puna Teal,565851601,puntea1
3824,Puna Teal,553075251,puntea1
3825,Blue-winged Teal,325396921,buwtea
3826,Blue-winged Teal,217395561,buwtea
3827,Blue-winged Teal,217395421,buwtea
3828,Blue-winged Teal,404562701,buwtea
3829,Blue-winged Teal,217395381,buwtea
3830,Blue-winged Teal,217395591,buwtea
3831,Blue-winged Teal,414834601,buwtea
3832,Blue-winged Teal,217395511,buwtea
3833,Blue-winged Teal,151799571,buwtea
3834,Blue-winged Teal,217395431,buwtea
3835,Blue-winged Teal,148841561,buwtea
3836,Blue-winged Teal,600052321,buwtea
3837,Blue-winged Teal,322936701,buwtea
3838,Blue-winged Teal,483975071,buwtea
3839,Blue-winged Teal,432316351,buwtea
3840,Blue-winged Teal,329197761,buwtea
3841,Blue-winged Teal,294362801,buwtea
3842,Blue-winged Teal,325397281,buwtea
3843,Blue-winged Teal,278706931,buwtea
3844,Blue-winged Teal,284804381,buwtea
3845,Blue-winged Teal,325396981,buwtea
3846,Blue-winged Teal,306003431,buwtea
3847,Blue-winged Teal,94094721,buwtea
3848,Blue-winged Teal,202131461,buwtea
3849,Blue-winged Teal,327283041,buwtea
3850,Blue-winged Teal,323398991,buwtea
3851,Blue-winged Teal,217395641,buwtea
3852,Blue-winged Teal,291817231,buwtea
3853,Blue-winged Teal,540952661,buwtea
3854,Blue-winged Teal,95895891,buwtea
3855,Cinnamon Teal,433956961,cintea
3856,Cinnamon Teal,187725571,cintea
3857,Cinnamon Teal,438658231,cintea
3858,Cinnamon Teal,262996371,cintea
